datetime,open,high,low,close,Volume,VWAP
2022-11-02,1017.0,1028.4,1005.6,1020.5,10447,1019.4427969752082
2022-11-03,1009.1,1023.8,1005.6,1009.2,9649,1015.1789615504198
2022-11-04,996.0,996.1,958.6,981.7,9972,973.8893100681909
2022-11-07,981.0,990.8,957.7,958.0,9410,976.4472688629119
2022-11-08,945.5,984.7,940.3,970.1,9436,956.9687473505722
2022-11-09,978.2,987.4,956.3,963.3,9292,977.443456736978
2022-11-10,951.1,959.3,906.5,913.4,8626,943.9834569904938
2022-11-11,932.7,959.5,931.5,938.4,8356,946.3882000957395
2022-11-14,934.1,937.3,912.7,935.7,9860,924.9584888438133
2022-11-15,925.2,925.2,885.1,896.8,7497,906.3346271842071
2022-11-16,877.0,957.6,860.8,946.5,9918,895.520064529139
2022-11-17,953.8,973.0,950.2,973.0,7437,959.3613957240823
2022-11-18,961.0,974.9,938.5,960.0,8407,955.7221363149756
2022-11-21,969.1,970.7,940.2,943.5,9255,954.2695948136143
2022-11-22,932.5,987.0,928.6,931.0,8817,948.0578087784961
2022-11-23,932.5,947.3,916.1,918.4,8417,935.3293334917429
2022-11-24,921.3,938.3,918.2,936.9,6797,926.0095777548918
2022-11-25,946.1,966.9,946.0,966.0,8700,952.3615402298851
2022-11-28,975.9,1008.0,972.4,996.0,10045,987.0990741662517
2022-11-29,993.4,1008.0,986.8,1006.5,9522,997.4650388573829
2022-11-30,1020.2,1031.0,1010.1,1028.9,8125,1018.95648
2022-12-01,1040.6,1059.4,1030.2,1037.9,9659,1044.0797391034268
2022-12-02,1028.5,1095.9,1025.2,1095.9,9945,1039.679014580191
2022-12-05,1108.8,1125.2,1086.7,1097.5,9357,1101.3207972640803
2022-12-06,1102.0,1102.5,1051.3,1051.9,8749,1084.5434221053836
2022-12-07,1041.0,1062.0,1034.6,1041.8,8755,1049.4602055968019
2022-12-08,1052.6,1101.1,1051.7,1065.0,8581,1076.3020860039621
2022-12-09,1058.7,1083.4,1047.4,1071.4,10203,1063.57077330197
2022-12-12,1069.1,1074.3,1038.0,1040.7,10473,1063.5491645182851
2022-12-13,1039.0,1056.1,1026.6,1056.1,7973,1037.1413520632134
2022-12-14,1067.7,1071.0,1050.0,1053.5,7805,1059.1853042921205
2022-12-15,1059.6,1078.6,1057.2,1065.3,6572,1067.9116555082167
2022-12-16,1059.1,1075.9,1054.6,1060.5,7424,1065.8543372844827
2022-12-19,1056.5,1075.9,1051.0,1051.0,7623,1062.9933097205824
2022-12-20,1041.3,1043.6,1007.6,1027.3,7986,1026.540683696469
2022-12-21,1030.4,1038.8,1009.5,1026.5,8711,1029.0538514521868
2022-12-22,1044.0,1045.3,1026.3,1039.6,8421,1036.6402327514547
2022-12-23,1031.9,1044.0,1016.6,1044.0,7029,1025.398235879926
2022-12-26,1030.5,1031.8,992.6,993.6,7812,1015.3991807475679
2022-12-27,989.7,1010.0,983.7,1010.0,7583,993.0467888698404
2022-12-28,998.1,1017.7,991.3,1009.0,8977,1000.4597192826111
2022-12-29,1002.9,1013.9,1000.1,1002.0,6832,1006.5936914519906
2022-12-30,997.0,1010.2,995.3,998.9,6779,1002.4577961351232
2023-01-03,1000.7,1038.0,1000.7,1037.5,8573,1015.6890120144641
2023-01-04,1046.5,1054.0,1039.0,1043.5,8429,1046.0512872226836
2023-01-05,1044.2,1061.0,1043.6,1054.2,8022,1049.751009723261
2023-01-06,1053.4,1067.0,1046.7,1049.1,7785,1058.4447013487477
2023-01-09,1058.1,1063.6,1050.2,1050.2,8150,1058.064134969325
2023-01-10,1051.5,1061.9,1047.5,1055.5,7767,1053.8933050083688
2023-01-11,1062.0,1073.0,1060.8,1063.2,8659,1066.7025984524773
2023-01-12,1066.9,1068.9,1056.4,1059.7,7555,1063.1990999338186
2023-01-13,1071.1,1075.5,1062.5,1066.0,7809,1070.6789089512101
2023-01-16,1071.5,1075.2,1064.2,1073.7,8174,1069.7024834842182
2023-01-17,1081.0,1106.6,1078.5,1106.0,8943,1087.0451638152745
2023-01-18,1105.0,1121.2,1104.3,1118.2,8831,1112.253583965576
2023-01-19,1114.0,1123.9,1112.9,1121.0,6562,1118.9703748857055
2023-01-27,1138.0,1145.4,1124.0,1124.9,7724,1139.2139694458829
2023-01-30,1125.5,1129.0,1112.4,1113.0,7493,1123.5167623114908
2023-01-31,1108.5,1125.3,1097.6,1125.3,7281,1105.3802911687956
2023-02-01,1129.8,1130.5,1085.6,1089.1,7894,1117.3527489232329
2023-02-02,1090.3,1101.0,1078.0,1090.3,7550,1091.0778145695365
2023-02-03,1093.4,1093.4,1080.1,1084.0,7608,1088.1209253417455
2023-02-06,1077.3,1094.7,1068.5,1091.2,8360,1077.1347009569376
2023-02-07,1091.3,1093.5,1063.6,1063.6,8154,1085.3317022320332
2023-02-08,1069.8,1083.0,1065.9,1073.2,7731,1072.5534083559696
2023-02-09,1069.8,1076.8,1060.2,1062.0,7652,1067.7773131207528
2023-02-10,1056.5,1058.9,1044.1,1046.2,7506,1055.6649480415667
2023-02-13,1042.0,1045.7,1021.8,1031.0,8484,1036.1267444601604
2023-02-14,1040.5,1040.8,1027.4,1031.2,7748,1035.3201084150749
2023-02-15,1030.9,1050.0,1027.7,1036.7,7984,1039.6277054108216
2023-02-16,1041.4,1053.5,1039.0,1052.5,6347,1044.778887663463
2023-02-17,1051.5,1052.4,1041.1,1046.2,7129,1046.8939402440735
2023-02-20,1050.1,1088.6,1050.1,1088.6,8160,1063.0146200980394
2023-02-21,1088.0,1092.5,1077.0,1077.2,7563,1086.181806161576
2023-02-22,1064.8,1070.2,1056.5,1056.5,7344,1064.919975490196
2023-02-23,1045.2,1047.4,1025.2,1044.2,7926,1037.953078475902
2023-02-24,1045.2,1047.3,1017.5,1032.0,8054,1035.7954308418177
2023-02-27,1017.1,1019.7,1003.1,1007.0,8639,1010.1896863062854
2023-02-28,1014.3,1022.6,1006.9,1009.5,7109,1016.8774792516529
2023-03-01,1004.0,1034.4,998.3,1032.5,8040,1013.7832462686567
2023-03-02,1031.2,1035.6,1020.6,1024.7,7260,1028.848429752066
2023-03-03,1028.1,1032.0,1008.0,1008.0,8110,1022.1857213316893
2023-03-06,1013.3,1035.4,1010.6,1010.8,9776,1027.125593289689
2023-03-07,1019.1,1040.1,1018.7,1020.0,7992,1028.1410785785786
2023-03-08,1017.8,1034.0,1013.6,1034.0,7929,1019.3309875141885
2023-03-09,1042.5,1056.7,1036.1,1052.1,8125,1040.9220061538463
2023-03-10,1042.7,1045.7,1033.3,1039.5,7999,1040.4849606200776
2023-03-13,1043.8,1054.4,1043.8,1048.0,7782,1048.8633770239012
2023-03-14,1043.6,1047.2,1033.0,1035.4,7166,1041.1659084566006
2023-03-15,1052.0,1068.4,1052.0,1065.3,7583,1059.9822893313992
2023-03-16,1059.0,1059.1,1042.0,1042.8,6166,1053.2240188128446
2023-03-17,1056.4,1057.5,1041.7,1043.2,6877,1050.7243420095972
2023-03-20,1039.2,1040.0,1017.5,1022.4,7912,1029.3237234580383
2023-03-21,1027.9,1031.1,1013.2,1029.2,6898,1023.1572484778197
2023-03-22,1038.0,1041.5,1030.8,1035.6,7272,1035.6194169416942
2023-03-23,1027.2,1039.3,1027.2,1038.0,7548,1031.956743508214
2023-03-24,1041.2,1054.0,1041.2,1046.0,7726,1046.2300543618949
2023-03-27,1045.5,1052.3,1040.6,1047.6,7771,1046.6263672629004
2023-03-28,1052.5,1059.7,1050.5,1051.0,7629,1056.0799449469132
2023-03-29,1049.2,1054.0,1048.7,1050.8,7035,1051.3017199715707
2023-03-30,1061.0,1067.2,1061.0,1063.8,8614,1064.5804156025074
2023-03-31,1064.7,1075.4,1064.7,1069.8,7669,1070.6496674925022
2023-04-03,1081.3,1082.2,1077.0,1081.2,8892,1079.5876518218624
2023-04-04,1085.1,1085.2,1078.3,1082.5,6731,1080.7477937899273
2023-04-05,1081.4,1081.4,1077.5,1081.0,6112,1079.1418684554974
2023-04-06,1083.9,1086.4,1079.1,1079.6,5941,1084.002137687258
2023-04-07,1075.0,1075.0,1068.2,1073.0,6843,1071.9851965512203
2023-04-10,1075.6,1079.5,1070.8,1072.5,6471,1076.75634368722
2023-04-11,1069.5,1078.2,1065.3,1077.5,6009,1069.7118655350307
2023-04-12,1077.4,1077.9,1071.3,1073.3,6934,1075.1733342947794
2023-04-13,1074.1,1075.0,1069.9,1071.7,5782,1073.035368384642
2023-04-14,1071.8,1074.7,1065.4,1065.4,7132,1071.1082865956253
2023-04-17,1063.4,1064.5,1058.0,1062.8,7713,1061.899222092571
2023-04-18,1065.3,1065.4,1060.1,1062.7,7328,1062.5827510917031
2023-04-19,1062.8,1063.6,1054.7,1054.9,6746,1061.6382448858583
2023-04-20,1054.7,1055.3,1048.8,1054.0,5271,1053.0246253082905
2023-04-21,1047.2,1047.4,1040.7,1042.0,6431,1045.5116311615611
2023-04-24,1038.5,1046.8,1036.9,1042.1,8832,1041.789458786232
2023-04-25,1042.6,1044.2,1030.7,1031.3,7272,1040.0832370737073
2023-04-26,1029.2,1036.4,1025.8,1036.4,7786,1029.7926663241717
2023-04-27,1036.5,1039.0,1032.6,1034.9,7122,1035.8077365908453
2023-04-28,1038.9,1042.9,1037.5,1042.7,7598,1039.3096209528824
2023-05-04,1042.0,1042.4,1031.3,1031.8,7386,1036.6088952071486
2023-05-05,1032.4,1035.9,1030.6,1034.7,6773,1033.0419311974015
2023-05-08,1037.9,1042.4,1036.4,1041.9,6517,1039.1613625901489
2023-05-09,1041.8,1045.9,1041.1,1042.0,6792,1043.415694935218
2023-05-10,1042.3,1052.0,1042.3,1051.5,7312,1047.0172456236323
2023-05-11,1051.9,1054.8,1050.6,1050.9,6809,1052.8533411661037
2023-05-12,1050.6,1062.0,1048.4,1062.0,8941,1052.4911419304328
2023-05-15,1067.0,1071.7,1065.9,1066.3,9167,1069.2702956256137
2023-05-16,1065.5,1069.3,1064.6,1066.8,6939,1066.8587692751116
2023-05-17,1066.2,1074.5,1065.9,1066.4,7986,1069.548810418232
2023-05-18,1066.8,1076.2,1066.7,1074.6,7620,1070.38219160105
2023-05-19,1064.7,1064.7,1053.0,1062.4,8927,1058.6492774728351
2023-05-22,1063.0,1067.9,1060.7,1066.1,7683,1063.566536509176
2023-05-23,1067.2,1070.5,1056.1,1058.1,7450,1065.5157583892617
2023-05-24,1061.9,1063.9,1054.8,1056.0,8413,1059.757530013075
2023-05-25,1053.9,1059.2,1052.8,1058.1,8173,1055.6997552918144
2023-05-26,1057.5,1058.9,1054.3,1056.7,6860,1056.4959037900876
2023-05-29,1059.8,1068.5,1059.7,1067.8,7798,1062.979840984868
2023-05-30,1069.3,1070.6,1064.4,1067.6,7105,1067.2377058409572
2023-05-31,1067.6,1068.5,1059.3,1062.6,7461,1064.8002278514944
2023-06-01,1061.8,1062.6,1056.7,1062.2,8846,1059.4122428216142
2023-06-02,1069.4,1084.5,1068.5,1081.5,10917,1077.3367408628744
2023-06-05,1082.6,1091.4,1082.6,1086.7,9653,1087.6129389826997
2023-06-06,1085.3,1096.4,1084.1,1095.2,8128,1088.7953371062993
2023-06-07,1099.0,1100.2,1093.3,1098.6,8808,1096.3699704813805
2023-06-08,1098.9,1100.4,1089.3,1090.2,7743,1096.1821516208188
2023-06-09,1089.3,1094.2,1087.3,1093.7,6882,1090.3915431560592
2023-06-12,1098.1,1109.0,1091.2,1106.7,8417,1095.017856718546
2023-06-13,1109.2,1116.0,1106.6,1114.0,9164,1109.6672632038412
2023-06-14,1115.6,1123.5,1115.2,1116.8,9350,1118.0786203208556
2023-06-15,1110.0,1117.5,1108.5,1109.5,7721,1112.9726848853775
2023-06-16,1104.2,1122.5,1101.4,1102.0,9979,1114.0571600360759
2023-06-19,1100.2,1104.0,1094.7,1095.5,9003,1100.2501832722426
2023-06-20,1095.8,1097.5,1090.5,1096.7,8551,1095.3283826453046
2023-06-21,1100.8,1106.5,1096.0,1105.6,8538,1100.0939915671117
2023-06-22,1115.5,1120.4,1112.0,1112.1,7850,1114.9329936305733
2023-06-23,1114.5,1122.4,1112.7,1119.1,9483,1117.144679953601
2023-06-26,1118.1,1124.1,1111.7,1121.0,10376,1116.1325173477255
2023-06-27,1124.9,1125.8,1121.0,1124.2,7266,1123.7721304706854
2023-06-28,1127.2,1135.0,1126.9,1135.0,6112,1128.6209587696335
2023-06-29,1132.1,1132.4,1118.3,1118.4,7794,1126.698473184501
2023-06-30,1116.1,1119.9,1114.6,1118.7,7277,1117.093953552288
2023-07-03,1121.0,1122.2,1116.2,1117.2,7645,1118.6477436232833
2023-07-04,1115.9,1126.0,1113.6,1125.5,8323,1118.2269013576836
2023-07-05,1122.7,1129.7,1122.7,1124.6,6872,1125.210681024447
2023-07-06,1122.7,1124.0,1111.6,1115.0,7754,1120.4136961568224
2023-07-07,1114.1,1125.0,1113.7,1124.5,8224,1117.2305690661478
2023-07-10,1126.1,1135.6,1126.1,1135.5,8618,1129.6650614991877
2023-07-11,1139.2,1144.5,1136.5,1139.0,8289,1141.0462299432982
2023-07-12,1139.5,1143.2,1135.2,1137.0,8300,1140.1112771084338
2023-07-13,1146.3,1153.0,1146.3,1150.1,9113,1149.7552507407001
2023-07-14,1158.3,1158.3,1144.6,1153.2,8334,1153.1283897288217
2023-07-17,1161.0,1166.3,1159.3,1164.5,7771,1162.8832196628491
2023-07-18,1161.9,1164.6,1158.0,1163.2,8632,1161.733561167748
2023-07-19,1167.8,1170.0,1166.0,1167.3,7732,1167.8565830315572
2023-07-20,1163.5,1165.3,1159.3,1164.2,6241,1162.056801794584
2023-07-21,1164.7,1177.5,1162.6,1176.1,7473,1166.5570587448146
2023-07-24,1185.1,1192.5,1182.0,1192.5,8207,1186.5846106981846
2023-07-25,1193.3,1198.2,1190.3,1195.4,8913,1194.268674969146
2023-07-26,1193.6,1196.4,1192.3,1196.0,7464,1193.9704448017148
2023-07-27,1197.9,1199.5,1190.1,1197.0,8291,1195.6357857918226
2023-07-28,1191.7,1208.9,1191.2,1207.7,8173,1198.4327174843997
2023-07-31,1213.9,1230.9,1213.8,1230.2,9045,1217.6202653399669
2023-08-01,1235.2,1241.9,1226.0,1226.4,8813,1237.0906842164982
2023-08-02,1221.1,1228.7,1218.2,1219.6,8750,1222.1624
2023-08-03,1216.5,1223.7,1205.2,1207.6,8659,1218.209920314124
2023-08-04,1211.7,1234.9,1211.7,1234.2,8787,1220.0423807898032
2023-08-07,1237.8,1246.8,1235.7,1246.8,9892,1241.3687929640114
2023-08-08,1254.2,1254.9,1241.6,1243.7,9869,1249.397487080758
2023-08-09,1247.5,1248.8,1234.3,1239.3,9797,1242.094814739206
2023-08-10,1237.7,1242.2,1224.6,1227.6,10080,1235.6312301587302
2023-08-11,1229.9,1241.8,1222.4,1240.8,9377,1230.2774234829903
2023-08-14,1242.5,1245.9,1235.3,1241.8,10792,1240.3989714603408
2023-08-15,1240.6,1241.8,1235.8,1240.2,8884,1238.5324853669517
2023-08-16,1245.3,1259.8,1243.5,1258.0,9031,1250.21109511682
2023-08-17,1252.6,1261.7,1252.6,1253.9,8426,1255.9031924994067
2023-08-18,1238.2,1240.5,1180.0,1184.0,10404,1226.2289311803154
2023-08-21,1185.3,1202.7,1182.2,1193.2,11867,1191.3579758995534
2023-08-22,1193.4,1199.0,1161.4,1194.8,11132,1181.435995328782
2023-08-23,1201.9,1204.6,1174.5,1181.9,10068,1192.3866011124355
2023-08-24,1183.8,1204.9,1180.3,1201.1,10051,1190.670211919212
2023-08-25,1196.9,1199.5,1188.4,1196.0,9836,1194.1689406262708
2023-08-28,1202.0,1214.2,1198.3,1213.9,9237,1203.7629208617516
2023-08-29,1213.8,1216.2,1205.2,1212.0,8636,1210.162100509495
2023-08-30,1214.0,1225.4,1212.1,1225.1,8704,1216.288591452206
2023-08-31,1223.5,1235.3,1223.3,1231.0,7852,1229.8036423841058
2023-09-05,1237.5,1246.3,1236.9,1241.8,8671,1242.7589320724253
2023-09-06,1240.9,1257.5,1237.7,1257.1,10003,1242.5540537838647
2023-09-07,1262.8,1265.5,1248.6,1254.7,9337,1258.8457106136875
2023-09-08,1255.0,1259.2,1248.3,1253.5,8893,1255.5268076014843
2023-09-11,1259.1,1261.8,1217.0,1226.0,9097,1249.3474552050127
2023-09-12,1232.1,1255.6,1228.4,1253.2,8983,1237.091417121229
2023-09-13,1258.1,1260.6,1236.1,1241.8,9744,1252.5651990968802
2023-09-14,1245.9,1251.6,1227.1,1233.0,9280,1243.4353556034482
2023-09-15,1239.1,1244.8,1233.8,1239.6,9811,1239.7918662725513
2023-09-18,1235.0,1236.0,1213.0,1218.8,11014,1224.7783639004904
2023-09-19,1225.3,1229.4,1213.8,1226.6,9663,1220.888719859257
2023-09-20,1222.8,1236.6,1221.7,1235.5,9355,1226.6336504543026
2023-09-21,1230.0,1232.2,1217.1,1221.0,6755,1226.8120651369356
2023-09-22,1200.7,1201.3,1176.3,1196.1,11330,1189.4956751985878
2023-09-25,1186.4,1195.5,1162.5,1164.2,9578,1189.0809981206933
2023-09-26,1162.3,1175.3,1154.5,1160.1,11253,1165.5840309250866
2023-09-27,1153.5,1164.2,1146.0,1160.6,10065,1154.1128166915053
2023-09-28,1164.3,1166.4,1139.0,1158.1,9705,1153.7160638845955
2023-09-29,1165.8,1173.1,1163.8,1167.1,10402,1168.2314843299366
2023-10-02,1163.0,1171.7,1158.1,1163.3,9005,1164.9128595224877
2023-10-03,1158.4,1158.4,1128.0,1134.0,9978,1142.6478653036681
2023-10-04,1121.5,1143.5,1116.2,1136.5,9605,1130.4496199895887
2023-10-05,1133.9,1136.1,1123.7,1126.6,9729,1131.9914585260562
2023-10-06,1122.3,1142.1,1120.2,1139.9,7822,1126.093952953209
2023-10-09,1136.2,1147.7,1132.6,1143.2,9451,1138.9176700878215
2023-10-10,1155.3,1161.5,1153.9,1155.3,9189,1158.994286647078
2023-10-11,1156.7,1164.0,1153.3,1162.2,6696,1158.260528673835
2023-10-12,1168.2,1168.9,1158.2,1161.7,8861,1165.76934883196
2023-10-13,1155.8,1163.7,1146.3,1163.0,8043,1152.6870322019147
2023-10-16,1159.8,1159.8,1143.6,1148.4,8565,1154.0359486281377
2023-10-17,1151.2,1158.8,1146.2,1147.0,8137,1153.0377534717954
2023-10-18,1138.6,1142.5,1113.6,1116.5,8842,1136.6686835557566
2023-10-19,1125.0,1125.0,1111.2,1112.8,9202,1117.9447837426646
2023-10-20,1100.8,1123.0,1097.0,1121.6,8868,1104.8298037889037
2023-10-23,1116.1,1117.3,1094.2,1103.4,10054,1105.8149691665008
2023-10-24,1108.6,1121.3,1102.1,1116.6,8930,1110.8204479283315
2023-10-25,1117.0,1122.8,1111.0,1112.4,9359,1118.6938775510205
2023-10-26,1102.9,1102.9,1053.1,1066.2,11029,1071.9675673225133
2023-10-27,1061.6,1069.5,1050.3,1061.3,2861,1058.9626703949668
2023-10-30,1059.9,1066.5,1050.0,1050.0,10762,1057.9120981230255
2023-10-31,1044.0,1053.2,1037.0,1039.2,8949,1045.8588222147725
2023-11-01,1046.2,1052.0,1039.2,1047.9,9216,1044.9182074652776
2023-11-02,1057.3,1084.7,1054.9,1082.4,9497,1064.2777192797726
2023-11-03,1092.3,1094.5,1084.7,1091.0,9397,1088.8641374906886
2023-11-06,1095.7,1104.8,1095.5,1100.6,11536,1101.0053051317614
2023-11-07,1102.2,1102.8,1094.1,1095.3,9006,1098.222618254497
2023-11-08,1094.7,1136.6,1086.5,1134.5,10857,1095.572883853735
2023-11-09,1136.2,1138.9,1123.6,1126.7,10856,1133.0178518791452
2023-11-10,1115.1,1123.8,1106.7,1109.4,10369,1113.6998264056322
2023-11-13,1109.7,1116.2,1100.2,1104.0,8991,1110.6830385941496
2023-11-14,1115.1,1123.1,1110.2,1115.4,9850,1117.6294111675127
2023-11-15,1141.6,1150.4,1133.5,1135.3,9599,1143.787092405459
2023-11-16,1129.2,1132.8,1122.7,1125.0,7131,1128.4136446501193
2023-11-17,1141.8,1141.8,1095.9,1115.8,9722,1126.2200781732154
2023-11-20,1082.1,1117.0,1081.0,1103.5,9165,1097.247834151664
2023-11-21,1108.1,1112.5,1101.1,1107.3,8824,1106.637511332729
2023-11-22,1111.8,1114.9,1096.8,1111.0,8238,1107.9650643360037
2023-11-23,1118.1,1118.1,1085.0,1085.0,8954,1109.957449184722
2023-11-24,1082.7,1085.9,1067.2,1083.4,10135,1080.2703305377406
2023-11-27,1084.1,1085.0,1076.2,1076.9,9134,1081.5096781256843
2023-11-28,1076.9,1091.5,1068.5,1090.2,7513,1074.7347930254225
2023-11-29,1087.1,1098.7,1087.1,1093.8,8449,1091.643070185821
2023-11-30,1091.0,1098.3,1081.3,1081.3,7929,1092.6057258166227
2023-12-01,1081.0,1094.7,1077.8,1089.5,7540,1083.5805835543765
2023-12-04,1096.8,1115.0,1094.6,1106.9,10339,1104.0581294129026
2023-12-05,1106.0,1108.4,1096.6,1097.6,9969,1103.4885946433947
2023-12-06,1103.1,1111.3,1101.2,1108.3,8993,1104.879461803625
2023-12-07,1109.2,1118.0,1097.7,1110.5,12073,1104.7097407438084
2023-12-08,1112.2,1118.9,1109.3,1114.1,9585,1114.095054773083
2023-12-11,1115.7,1119.4,1112.5,1118.0,8323,1115.0612159077257
2023-12-12,1121.7,1122.6,1113.2,1118.5,7240,1117.3207044198896
2023-12-13,1122.8,1123.1,1106.5,1108.1,9378,1117.9453188313073
2023-12-14,1113.0,1113.3,1103.4,1106.0,7494,1110.1860955431011
2023-12-15,1105.2,1108.5,1097.5,1098.9,8945,1104.507266629402
2023-12-18,1097.6,1099.5,1082.2,1083.1,10130,1092.3147285291213
2023-12-19,1082.8,1089.1,1078.3,1088.3,9013,1082.877665594142
2023-12-20,1092.4,1097.2,1090.4,1095.0,7854,1092.4149605296664
2023-12-21,1093.7,1095.9,1089.0,1094.6,7968,1092.4567269076304
2023-12-22,1099.9,1099.9,1093.3,1097.7,7941,1096.1392897619946
2023-12-25,1096.5,1119.2,1096.5,1115.3,9111,1111.9965975194818
2023-12-26,1115.1,1118.9,1113.4,1117.2,7343,1115.715061963775
2023-12-27,1121.8,1126.2,1118.0,1118.0,7477,1123.0540056172263
2023-12-28,1118.2,1135.0,1117.1,1129.9,7376,1123.796922451193
2023-12-29,1133.6,1139.5,1130.9,1133.9,8830,1134.6560249150623
