datetime,tickersymbol,price,volume
2024-12-30 10:29:09.685101,VN30F2501,1345.0,1
2024-12-30 10:29:37.211620,VN30F2501,1345.0,5
2024-12-30 10:29:49.859629,VN30F2501,1345.1,20
2024-12-30 10:30:02.940463,VN30F2501,1345.0,1
2024-12-30 10:30:07.028721,VN30F2501,1345.0,6
2024-12-30 10:30:23.542872,VN30F2501,1344.8,4
2024-12-30 10:30:25.575580,VN30F2501,1345.0,1
2024-12-30 10:30:27.614972,VN30F2501,1344.8,4
2024-12-30 10:30:31.682929,VN30F2501,1345.0,1
2024-12-30 10:30:38.842688,VN30F2501,1345.2,3
2024-12-30 10:30:40.872240,VN30F2501,1345.0,2
2024-12-30 10:30:53.133074,VN30F2501,1345.2,4
2024-12-30 10:30:59.457737,VN30F2501,1345.3,1
2024-12-30 10:31:05.579637,VN30F2501,1345.4,1
2024-12-30 10:31:07.626863,VN30F2501,1345.3,3
2024-12-30 10:31:09.676217,VN30F2501,1345.4,2
2024-12-30 10:31:11.691632,VN30F2501,1345.3,1
2024-12-30 10:31:13.746680,VN30F2501,1345.4,4
2024-12-30 10:31:17.812370,VN30F2501,1345.3,1
2024-12-30 10:31:24.989519,VN30F2501,1345.6,1
2024-12-30 10:31:41.247044,VN30F2501,1345.6,2
2024-12-30 10:31:45.531574,VN30F2501,1345.4,1
2024-12-30 10:31:55.929507,VN30F2501,1345.3,1
2024-12-30 10:32:01.014403,VN30F2501,1345.4,2
2024-12-30 10:32:05.085147,VN30F2501,1345.5,1
2024-12-30 10:32:21.377169,VN30F2501,1345.4,22
2024-12-30 10:32:27.711982,VN30F2501,1345.3,1
2024-12-30 10:32:29.751084,VN30F2501,1345.2,2
2024-12-30 10:32:35.855061,VN30F2501,1345.3,2
2024-12-30 10:33:05.807263,VN30F2501,1345.1,2
2024-12-30 10:33:25.199816,VN30F2501,1345.0,3
2024-12-30 10:33:49.882002,VN30F2501,1345.1,4
2024-12-30 10:33:55.051242,VN30F2501,1345.0,1
2024-12-30 10:34:27.831284,VN30F2501,1345.0,2
2024-12-30 10:34:28.846572,VN30F2501,1345.2,1
2024-12-30 10:34:35.210067,VN30F2501,1345.0,3
2024-12-30 10:35:13.128186,VN30F2501,1345.0,3
2024-12-30 10:35:15.364093,VN30F2501,1345.1,2
2024-12-30 10:36:35.567473,VN30F2501,1345.2,2
2024-12-30 10:36:37.406202,VN30F2501,1345.3,18
2024-12-30 10:36:49.868131,VN30F2501,1345.2,3
2024-12-30 10:37:03.140172,VN30F2501,1345.1,1
2024-12-30 10:37:15.552904,VN30F2501,1345.3,3
2024-12-30 10:37:19.632264,VN30F2501,1345.2,1
2024-12-30 10:37:21.646179,VN30F2501,1345.3,2
2024-12-30 10:37:29.983724,VN30F2501,1345.3,1
2024-12-30 10:37:31.822180,VN30F2501,1345.2,5
2024-12-30 10:37:32.865959,VN30F2501,1345.1,1
2024-12-30 10:37:53.418804,VN30F2501,1345.1,10
2024-12-30 10:38:01.801341,VN30F2501,1345.0,1
2024-12-30 10:38:03.817968,VN30F2501,1345.1,9
2024-12-30 10:38:37.638449,VN30F2501,1345.3,2
2024-12-30 10:38:59.266729,VN30F2501,1345.2,3
2024-12-30 10:39:17.643368,VN30F2501,1345.3,1
2024-12-30 10:40:23.338477,VN30F2501,1345.1,9
2024-12-30 10:40:25.592863,VN30F2501,1345.0,1
2024-12-30 10:40:44.974661,VN30F2501,1345.1,2
2024-12-30 10:41:16.942449,VN30F2501,1345.0,2
2024-12-30 10:41:33.451357,VN30F2501,1344.9,3
2024-12-30 10:41:39.554891,VN30F2501,1344.8,1
2024-12-30 10:41:43.846920,VN30F2501,1344.8,6
2024-12-30 10:41:55.075064,VN30F2501,1344.7,1
2024-12-30 10:42:27.867318,VN30F2501,1344.7,5
2024-12-30 10:42:31.144728,VN30F2501,1344.8,2
2024-12-30 10:42:57.617924,VN30F2501,1344.9,5
2024-12-30 10:42:59.855492,VN30F2501,1344.8,1
2024-12-30 10:43:01.892033,VN30F2501,1344.9,17
2024-12-30 10:43:15.363796,VN30F2501,1345.0,4
2024-12-30 10:43:37.974804,VN30F2501,1344.9,1
2024-12-30 10:43:49.201157,VN30F2501,1344.9,5
2024-12-30 10:43:51.211877,VN30F2501,1345.0,1
2024-12-30 10:43:59.369408,VN30F2501,1344.9,5
2024-12-30 10:44:14.872044,VN30F2501,1345.0,5
2024-12-30 10:44:23.272605,VN30F2501,1344.9,5
2024-12-30 10:44:25.242536,VN30F2501,1345.0,2
2024-12-30 10:44:27.487829,VN30F2501,1344.9,7
2024-12-30 10:44:41.759577,VN30F2501,1345.0,1
2024-12-30 10:44:55.001106,VN30F2501,1345.0,13
2024-12-30 10:45:03.360793,VN30F2501,1344.9,5
2024-12-30 10:45:07.449458,VN30F2501,1345.0,1
2024-12-30 10:45:49.446582,VN30F2501,1344.9,5
2024-12-30 10:45:53.537237,VN30F2501,1345.0,1
2024-12-30 10:46:15.149632,VN30F2501,1345.0,10
2024-12-30 10:46:17.186979,VN30F2501,1345.1,1
2024-12-30 10:46:21.463177,VN30F2501,1345.0,3
2024-12-30 10:46:37.806776,VN30F2501,1345.1,2
2024-12-30 10:46:42.928179,VN30F2501,1345.0,1
2024-12-30 10:46:51.249274,VN30F2501,1345.1,3
2024-12-30 10:47:01.459824,VN30F2501,1345.0,1
2024-12-30 10:47:05.731486,VN30F2501,1345.1,8
2024-12-30 10:47:07.770941,VN30F2501,1345.0,1
2024-12-30 10:47:20.196268,VN30F2501,1345.0,2
2024-12-30 10:48:17.692535,VN30F2501,1345.0,1
2024-12-30 10:48:41.342279,VN30F2501,1345.1,2
2024-12-30 10:49:17.462330,VN30F2501,1345.2,6
2024-12-30 10:49:29.491793,VN30F2501,1345.3,5
2024-12-30 10:49:33.795186,VN30F2501,1345.2,5
2024-12-30 10:49:37.853553,VN30F2501,1345.3,1
2024-12-30 10:49:48.056483,VN30F2501,1345.2,1
2024-12-30 10:50:01.314028,VN30F2501,1345.3,3
2024-12-30 10:50:17.810660,VN30F2501,1345.2,2
2024-12-30 10:50:41.458156,VN30F2501,1345.2,1
2024-12-30 10:51:38.129533,VN30F2501,1345.0,7
2024-12-30 10:51:39.155583,VN30F2501,1345.1,1
2024-12-30 10:52:35.578057,VN30F2501,1345.1,2
2024-12-30 10:52:45.986467,VN30F2501,1345.2,3
2024-12-30 10:52:50.065781,VN30F2501,1345.1,1
2024-12-30 10:53:26.985676,VN30F2501,1345.2,4
2024-12-30 10:53:29.040597,VN30F2501,1345.1,10
2024-12-30 10:54:06.996105,VN30F2501,1345.1,1
2024-12-30 10:55:05.485044,VN30F2501,1345.2,1
2024-12-30 10:55:35.464168,VN30F2501,1345.1,1
2024-12-30 10:55:37.300586,VN30F2501,1345.3,13
2024-12-30 10:55:43.605609,VN30F2501,1345.2,1
2024-12-30 10:56:32.098849,VN30F2501,1345.3,15
2024-12-30 10:56:34.004334,VN30F2501,1345.1,3
2024-12-30 10:57:23.329985,VN30F2501,1345.3,2
2024-12-30 10:57:35.758036,VN30F2501,1345.2,3
2024-12-30 10:57:39.823324,VN30F2501,1345.3,1
2024-12-30 10:57:49.004642,VN30F2501,1345.3,2
2024-12-30 10:57:55.330443,VN30F2501,1345.2,1
2024-12-30 10:58:19.819739,VN30F2501,1345.3,3
2024-12-30 10:58:27.191393,VN30F2501,1345.2,6
2024-12-30 10:58:29.215868,VN30F2501,1345.3,1
2024-12-30 10:59:01.004775,VN30F2501,1345.3,9
2024-12-30 10:59:03.078309,VN30F2501,1345.2,1
